Id,Age,WorkingCondition,FinalWeight,Education,YearsOfEducation,MaritalStatus,Occupation,Relationship,Ethnicity,Gender,InvestmentGains,InvestmentLosses,WeeklyWorkHours,CountryOfOrigin,MonthlyIncome
21831,22,Private,106615,Bachelors,13,NeverMarried,ExecutiveManagerial,OwnChild,White,Female,0,0,15,United-States,0
11584,38,SelfEmployedNotIncluded,245090,Bachelors,13,MarriedCivilianSpouse,TechSupport,Husband,White,Male,0,0,50,United-States,1
27362,38,Private,212245,College,10,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,0
14065,71,Private,180117,10th,6,MarriedCivilianSpouse,MachinesOperationInspector,Husband,White,Male,0,0,40,United-States,0
1312,43,SelfEmployedIncluded,84924,College,10,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,44,United-States,1
21844,34,LocalGovernment,117963,Bachelors,13,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,40,United-States,1
22729,32,Private,370160,College,10,Separated,ExecutiveManagerial,Unmarried,Black,Female,0,0,40,United-States,0
26482,30,StateGovernment,190385,College,10,NeverMarried,AdministrativeClerk,NotInFamily,White,Female,0,0,37,United-States,0
24237,28,Private,193125,College,10,MarriedCivilianSpouse,Sales,Wife,White,Female,0,0,40,United-States,1
3609,46,Private,155489,HighSchoolGraduate,9,MarriedCivilianSpouse,AdministrativeClerk,Husband,White,Male,0,0,58,United-States,1
21414,46,Private,122194,College,10,MarriedCivilianSpouse,CraftRepair,Wife,White,Female,7298,0,40,United-States,1
33210,60,Private,101096,Doctorate,16,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Female,0,0,65,United-States,1
32810,48,Private,183000,College,10,MarriedCivilianSpouse,OtherService,Husband,Black,Male,0,0,40,United-States,1
33745,41,Private,242619,AssociatesAcademy,12,Divorced,ProfessionalSpecialty,NotInFamily,White,Male,0,0,80,United-States,0
15244,43,Private,557349,10th,6,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,40,Yugoslavia,0
28217,19,Private,117595,HighSchoolGraduate,9,NeverMarried,OtherService,OwnChild,White,Male,0,0,24,United-States,0
18789,33,Private,168981,Masters,14,Divorced,ExecutiveManagerial,OwnChild,White,Female,14084,0,50,United-States,1
2640,35,Private,538583,11th,7,Separated,TransportMoving,NotInFamily,Black,Male,3674,0,40,United-States,0
4037,29,Private,131088,HighSchoolGraduate,9,NeverMarried,HandlersCleaners,OwnChild,White,Male,0,0,25,United-States,0
8675,19,LocalGovernment,223326,College,10,NeverMarried,ProtectiveServices,OwnChild,White,Male,0,1721,35,United-States,0
32890,30,Private,112650,HighSchoolGraduate,9,Divorced,CraftRepair,OwnChild,White,Male,0,0,40,United-States,0
31729,52,Private,167651,AssociatesVocationalSchool,11,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,1
29841,25,Private,160300,Bachelors,13,NeverMarried,ExecutiveManagerial,NotInFamily,White,Male,0,0,35,United-States,0
7935,29,,191935,HighSchoolGraduate,9,NeverMarried,,NotInFamily,White,Male,0,0,40,United-States,0
602,32,SelfEmployedNotIncluded,190290,HighSchoolGraduate,9,MarriedCivilianSpouse,FarmingFishing,Husband,White,Male,0,0,40,Italy,0
28510,22,Private,116800,AssociatesAcademy,12,NeverMarried,ProtectiveServices,OwnChild,White,Male,0,0,60,United-States,0
8215,50,Private,241648,AssociatesVocationalSchool,11,Divorced,OtherService,NotInFamily,White,Female,0,0,20,United-States,0
32540,36,Private,185099,HighSchoolGraduate,9,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,70,United-States,1
10782,44,Private,252202,HighSchoolGraduate,9,Divorced,AdministrativeClerk,NotInFamily,White,Female,0,0,40,United-States,0
16322,40,Private,114580,HighSchoolGraduate,9,MarriedCivilianSpouse,ExecutiveManagerial,Wife,White,Female,0,0,24,United-States,1
2860,59,LocalGovernment,105866,Bachelors,13,MarriedCivilianSpouse,ProtectiveServices,Husband,Black,Male,0,0,30,United-States,0
25083,34,Private,37210,HighSchoolGraduate,9,NeverMarried,AdministrativeClerk,OwnChild,White,Male,0,0,50,United-States,0
1917,29,SelfEmployedNotIncluded,267661,HighSchoolGraduate,9,MarriedCivilianSpouse,FarmingFishing,Husband,White,Male,0,0,70,United-States,0
410,33,Private,202046,Bachelors,13,NeverMarried,HandlersCleaners,NotInFamily,White,Male,0,2001,40,United-States,0
4213,28,Private,115971,College,10,Divorced,AdministrativeClerk,Unmarried,White,Female,0,0,40,United-States,0
23418,39,Private,269323,College,10,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,40,United-States,1
3828,26,Private,160261,Masters,14,NeverMarried,ProfessionalSpecialty,NotInFamily,AsianPacificIslander,Male,0,0,20,India,0
3351,21,Private,273403,AssociatesVocationalSchool,11,NeverMarried,OtherService,NotInFamily,White,Female,0,0,50,United-States,0
8137,17,Private,73145,9th,5,NeverMarried,CraftRepair,OwnChild,White,Female,0,0,16,United-States,0
14361,39,SelfEmployedNotIncluded,174308,HighSchoolGraduate,9,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,40,United-States,0
9354,42,Private,179524,Bachelors,13,Separated,OtherService,NotInFamily,White,Female,0,0,50,United-States,0
6509,17,Private,214787,12th,8,NeverMarried,AdministrativeClerk,OwnChild,White,Female,0,0,25,United-States,0
28446,37,Private,321943,ProfessionalSchool,15,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,40,United-States,1
32934,43,Private,355728,HighSchoolGraduate,9,Divorced,MachinesOperationInspector,OwnChild,White,Male,0,0,40,United-States,0
13264,51,Private,53197,College,10,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,1
27686,39,Private,305597,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,1
7153,20,Private,116830,HighSchoolGraduate,9,NeverMarried,MachinesOperationInspector,OwnChild,White,Male,0,0,43,United-States,0
30590,50,Private,163948,Masters,14,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,40,United-States,1
27358,30,FederalGovernment,49398,Bachelors,13,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,40,United-States,1
2791,34,Private,300687,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,Black,Male,0,0,40,United-States,0
16624,42,Private,223934,AssociatesAcademy,12,Divorced,ExecutiveManagerial,Unmarried,White,Female,0,0,40,United-States,0
6310,33,Private,241697,College,10,MarriedAbsentSpouse,Sales,Unmarried,AmericanIndianEskimo,Male,0,1602,40,United-States,0
16178,27,Private,206199,HighSchoolGraduate,9,NeverMarried,CraftRepair,NotInFamily,Black,Male,0,0,40,United-States,0
9566,55,SelfEmployedNotIncluded,271795,HighSchoolGraduate,9,MarriedCivilianSpouse,OtherService,Husband,White,Male,0,0,40,United-States,0
33202,33,Private,578701,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,Black,Male,0,0,40,,0
18135,56,Private,50490,HighSchoolGraduate,9,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,45,United-States,1
222,25,Private,272167,Bachelors,13,NeverMarried,AdministrativeClerk,NotInFamily,White,Male,0,0,30,United-States,0
18872,29,SelfEmployedNotIncluded,132686,ProfessionalSchool,15,NeverMarried,ProfessionalSpecialty,OwnChild,White,Male,0,0,50,Italy,1
33140,27,Private,93206,College,10,NeverMarried,HandlersCleaners,OwnChild,AsianPacificIslander,Male,0,0,40,United-States,0
12832,26,StateGovernment,413846,Bachelors,13,NeverMarried,ExecutiveManagerial,NotInFamily,White,Male,0,0,40,United-States,0
7118,62,Private,192515,HighSchoolGraduate,9,Widowed,FarmingFishing,Unmarried,White,Female,0,0,40,United-States,0
23740,41,Private,180572,Bachelors,13,Divorced,ProfessionalSpecialty,NotInFamily,White,Female,0,0,50,United-States,1
22436,33,Private,281685,AssociatesVocationalSchool,11,Separated,ProfessionalSpecialty,NotInFamily,White,Male,0,0,40,United-States,0
24131,23,Private,39615,College,10,NeverMarried,HandlersCleaners,OwnChild,White,Male,0,0,10,United-States,0
3453,25,Private,332409,AssociatesVocationalSchool,11,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,1
30665,39,Private,141584,Masters,14,NeverMarried,Sales,NotInFamily,White,Male,0,2444,45,United-States,1
18906,26,Private,34112,AssociatesVocationalSchool,11,NeverMarried,OtherService,NotInFamily,White,Male,0,0,40,United-States,0
27912,18,,236090,HighSchoolGraduate,9,NeverMarried,,OwnChild,White,Female,0,0,40,United-States,0
30836,48,Private,162816,AssociatesAcademy,12,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,45,United-States,0
28070,43,Private,287008,Bachelors,13,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,0,40,United-States,0
1823,43,Private,153160,College,10,MarriedCivilianSpouse,AdministrativeClerk,Wife,White,Female,0,0,40,United-States,0
32635,22,Private,99829,College,10,NeverMarried,MachinesOperationInspector,OwnChild,White,Female,0,0,30,United-States,0
26583,23,Private,132053,College,10,NeverMarried,AdministrativeClerk,NotInFamily,White,Female,0,0,40,United-States,0
7889,30,Private,310889,AssociatesVocationalSchool,11,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,50,United-States,1
19757,27,Private,189462,Masters,14,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Female,0,1504,45,United-States,0
2153,31,,26553,Bachelors,13,MarriedCivilianSpouse,,Wife,White,Female,0,0,25,United-States,1
15077,47,Private,27815,9th,5,Divorced,OtherService,NotInFamily,White,Female,0,1719,30,United-States,0
19211,41,Private,239296,Masters,14,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,2415,50,United-States,1
32999,56,Private,46920,10th,6,MarriedCivilianSpouse,MachinesOperationInspector,Husband,White,Male,0,0,40,United-States,0
16521,45,SelfEmployedNotIncluded,77132,College,10,NeverMarried,Sales,NotInFamily,White,Male,0,0,55,United-States,0
14217,63,,186809,Bachelors,13,MarriedCivilianSpouse,,Husband,White,Male,0,0,30,United-States,1
15500,36,Private,166606,11th,7,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,0
5269,50,Private,341797,AssociatesAcademy,12,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,Canada,1
11974,42,SelfEmployedNotIncluded,170721,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,2002,40,United-States,0
32777,30,Private,136331,HighSchoolGraduate,9,MarriedCivilianSpouse,AdministrativeClerk,Husband,White,Male,0,0,40,United-States,0
9791,23,Private,234108,AssociatesAcademy,12,NeverMarried,HandlersCleaners,OwnChild,White,Male,0,0,32,United-States,0
6742,47,SelfEmployedIncluded,116927,HighSchoolGraduate,9,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,42,United-States,1
21602,48,LocalGovernment,242923,HighSchoolGraduate,9,MarriedCivilianSpouse,TechSupport,Wife,White,Female,0,1848,40,United-States,1
25782,33,Private,125762,HighSchoolGraduate,9,MarriedCivilianSpouse,HandlersCleaners,Husband,White,Male,0,0,40,United-States,0
23460,54,Private,220115,College,10,Divorced,AdministrativeClerk,NotInFamily,White,Male,0,0,30,United-States,0
23695,24,SelfEmployedNotIncluded,151818,HighSchoolGraduate,9,NeverMarried,CraftRepair,NotInFamily,White,Male,0,0,35,United-States,0
24576,33,StateGovernment,150688,Doctorate,16,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,AsianPacificIslander,Male,0,0,50,India,1
24512,17,Private,438996,10th,6,NeverMarried,OtherService,OtherRelative,White,Male,0,0,40,Mexico,0
26741,21,Private,275726,HighSchoolGraduate,9,NeverMarried,CraftRepair,OwnChild,Black,Male,0,0,40,United-States,0
9772,38,Private,177305,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,45,United-States,0
3422,45,Private,158685,HighSchoolGraduate,9,Separated,Sales,NotInFamily,White,Female,0,0,40,United-States,0
14851,19,Private,158603,HighSchoolGraduate,9,NeverMarried,HandlersCleaners,NotInFamily,Black,Male,0,0,37,United-States,0
24876,25,Private,213385,HighSchoolGraduate,9,NeverMarried,AdministrativeClerk,NotInFamily,White,Male,0,0,40,United-States,0
5450,35,Private,187167,HighSchoolGraduate,9,NeverMarried,AdministrativeClerk,Unmarried,White,Female,0,0,40,United-States,0
12061,40,Private,216116,9th,5,NeverMarried,MachinesOperationInspector,Unmarried,Black,Female,0,0,40,Haiti,0
17363,69,Private,174474,10th,6,Separated,MachinesOperationInspector,NotInFamily,White,Female,0,0,28,Peru,0
10116,57,SelfEmployedNotIncluded,253267,5th-6th,3,Separated,OtherService,Unmarried,White,Female,0,0,35,Cuba,0
25910,41,Private,116493,HighSchoolGraduate,9,Divorced,CraftRepair,NotInFamily,White,Male,13550,0,44,United-States,1
8802,54,Private,135388,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,5178,0,40,United-States,1
2863,29,Private,99369,Bachelors,13,NeverMarried,ProfessionalSpecialty,NotInFamily,Other,Female,0,0,50,United-States,0
1650,46,Private,249686,ProfessionalSchool,15,Separated,ProfessionalSpecialty,NotInFamily,White,Male,0,0,50,United-States,1
18884,31,Private,102884,HighSchoolGraduate,9,MarriedCivilianSpouse,MachinesOperationInspector,Husband,White,Male,0,0,50,United-States,0
31095,17,Private,220562,9th,5,NeverMarried,Sales,OtherRelative,Other,Female,0,0,32,Mexico,0
8408,56,Private,89698,HighSchoolGraduate,9,Widowed,AdministrativeClerk,NotInFamily,Black,Female,0,0,40,United-States,0
25214,41,Private,197344,HighSchoolGraduate,9,NeverMarried,CraftRepair,NotInFamily,White,Male,0,0,54,United-States,0
12493,44,,210875,11th,7,Divorced,,NotInFamily,Black,Female,0,0,40,United-States,0
7319,21,Private,225395,College,10,NeverMarried,ProfessionalSpecialty,OwnChild,White,Female,0,0,24,United-States,0
10951,35,Private,167735,11th,7,NeverMarried,CraftRepair,OwnChild,White,Male,6849,0,40,United-States,0
18727,63,Private,154526,College,10,Widowed,OtherService,NotInFamily,White,Female,0,0,40,United-States,0
24655,43,SelfEmployedNotIncluded,71269,Bachelors,13,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,40,United-States,1
10425,34,Private,136862,1st-4th,2,NeverMarried,OtherService,OtherRelative,White,Female,0,0,40,Guatemala,0
8049,34,SelfEmployedNotIncluded,313729,Bachelors,13,MarriedCivilianSpouse,Sales,Husband,White,Male,0,0,60,United-States,1
34037,44,Private,111275,HighSchoolGraduate,9,Divorced,MachinesOperationInspector,Unmarried,Black,Female,0,0,56,United-States,0
17629,19,Private,227491,HighSchoolGraduate,9,NeverMarried,Sales,NotInFamily,AsianPacificIslander,Female,0,0,40,United-States,0
30915,48,Private,162096,9th,5,MarriedCivilianSpouse,MachinesOperationInspector,OtherRelative,AsianPacificIslander,Female,0,0,45,China,0
23034,26,Private,197292,HighSchoolGraduate,9,NeverMarried,AdministrativeClerk,NotInFamily,White,Female,0,0,50,United-States,0
328,31,Private,54318,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,50,United-States,1
232,35,SelfEmployedNotIncluded,32528,HighSchoolGraduate,9,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,0,0,50,United-States,0
23702,30,Private,216864,9th,5,Divorced,ExecutiveManagerial,Unmarried,White,Female,0,0,40,United-States,0
10446,17,,237078,11th,7,NeverMarried,,OwnChild,White,Female,0,0,35,United-States,0
30317,28,Private,300915,Bachelors,13,MarriedCivilianSpouse,ProfessionalSpecialty,Husband,White,Male,0,1902,43,United-States,1
14641,48,LocalGovernment,145886,Bachelors,13,Divorced,ProfessionalSpecialty,Unmarried,White,Female,0,0,60,United-States,0
13739,29,Private,161478,Bachelors,13,NeverMarried,AdministrativeClerk,NotInFamily,AsianPacificIslander,Female,0,0,40,Japan,0
32418,38,Private,304651,HighSchoolGraduate,9,MarriedCivilianSpouse,AdministrativeClerk,Husband,White,Male,0,0,45,United-States,1
13679,32,Private,183801,HighSchoolGraduate,9,Divorced,CraftRepair,OwnChild,White,Male,0,0,40,United-States,0
17526,47,Private,117849,AssociatesAcademy,12,Divorced,Sales,OwnChild,White,Male,0,0,44,United-States,0
33270,63,,203821,HighSchoolGraduate,9,MarriedCivilianSpouse,,Husband,White,Male,0,0,40,United-States,0
22986,41,Private,160785,AssociatesVocationalSchool,11,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,40,United-States,1
8268,42,Private,373469,HighSchoolGraduate,9,MarriedCivilianSpouse,CraftRepair,Husband,White,Male,0,0,40,United-States,1
8197,26,LocalGovernment,283217,College,10,NeverMarried,ProtectiveServices,OwnChild,White,Male,0,0,40,United-States,0
27893,36,Private,107302,HighSchoolGraduate,9,MarriedCivilianSpouse,TechSupport,Husband,White,Male,0,0,50,United-States,0
28424,32,Private,228873,11th,7,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,7298,0,60,United-States,1
7229,39,Private,174242,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,15024,0,60,United-States,1
30605,54,Private,186272,College,10,MarriedCivilianSpouse,TransportMoving,Husband,White,Male,3908,0,50,United-States,0
2210,33,Private,143851,Bachelors,13,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Female,0,0,40,United-States,0
31994,20,Private,189888,12th,8,NeverMarried,OtherService,NotInFamily,White,Male,0,0,40,United-States,0
10581,22,Private,194829,Bachelors,13,NeverMarried,ExecutiveManagerial,NotInFamily,White,Male,0,0,30,United-States,0
27246,51,SelfEmployedNotIncluded,25932,HighSchoolGraduate,9,MarriedCivilianSpouse,FarmingFishing,Husband,White,Male,0,0,60,United-States,0
5938,22,,120572,College,10,NeverMarried,,OwnChild,White,Female,0,0,40,United-States,0
18339,39,Private,110426,AssociatesAcademy,12,MarriedCivilianSpouse,ExecutiveManagerial,Wife,White,Female,15024,0,45,United-States,1
1262,30,Private,168443,HighSchoolGraduate,9,Separated,OtherService,Unmarried,White,Female,0,0,30,United-States,0
29457,35,StateGovernment,52738,HighSchoolGraduate,9,NeverMarried,OtherService,OtherRelative,White,Male,0,0,40,United-States,0
7406,46,Private,279724,HighSchoolGraduate,9,NeverMarried,MachinesOperationInspector,NotInFamily,White,Male,0,0,45,United-States,0
2360,34,Private,62124,HighSchoolGraduate,9,Separated,OtherService,NotInFamily,Black,Male,0,0,40,United-States,0
15160,26,Private,191765,Bachelors,13,NeverMarried,ProfessionalSpecialty,NotInFamily,White,Male,0,0,40,Scotland,0
477,51,SelfEmployedNotIncluded,186845,Bachelors,13,MarriedCivilianSpouse,FarmingFishing,Husband,White,Male,0,0,8,United-States,0
28853,38,Private,93140,HighSchoolGraduate,9,Separated,MachinesOperationInspector,Unmarried,Black,Female,0,0,28,United-States,0
4049,57,Private,47619,AssociatesAcademy,12,Divorced,ProfessionalSpecialty,NotInFamily,Black,Female,0,0,40,United-States,0
11496,25,Private,244408,HighSchoolGraduate,9,MarriedCivilianSpouse,ExecutiveManagerial,OwnChild,AsianPacificIslander,Female,0,0,40,Philippines,0
7537,34,Private,264651,HighSchoolGraduate,9,MarriedCivilianSpouse,MachinesOperationInspector,Husband,White,Male,0,0,40,United-States,1
14767,28,Private,228346,Bachelors,13,MarriedCivilianSpouse,ExecutiveManagerial,Husband,White,Male,0,0,50,United-States,0
30305,67,,188903,7th-8th,4,MarriedCivilianSpouse,,Husband,White,Male,2414,0,40,United-States,0
260,67,,126514,College,10,Widowed,,NotInFamily,White,Female,0,0,4,United-States,0
16704,52,Private,122412,Doctorate,16,MarriedCivilianSpouse,ProfessionalSpecialty,Wife,White,Female,99999,0,35,United-States,1
